facility_uuid,state,lga,facility,gap_area,action,when_action_is_needed,cost_ngn
1d97d3c5-fc5c-4452-ba7a-57b29d037a3e,oyo,saki_west,isale_taba_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
f1f05b5a-a1ab-48e1-88a1-e65de3f228af,oyo,saki_west,adabo_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
2bc9c038-ba70-4ac7-959e-67dd990305e6,oyo,saki_west,oy_baabo_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
6cf106e3-8289-42ba-9d0d-338470e41803,akwa_ibom,essien_udim,odoro_ikot_2_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
37703842-e6ee-4401-80e0-42eb0132e6dd,kano,gwale,kwamitin_makota_health_post,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
d9d794ac-d6c0-4ff9-aa07-ab250c9c0719,oyo,ibadan_south_east,boluwaji_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
d9d794ac-d6c0-4ff9-aa07-ab250c9c0719,oyo,ibadan_south_east,boluwaji_primary_health_centre,Physical service-point,Procure 1 desk | Procure 1 patient chair | Procure 1 staff chair | Procure 1 electric fan | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,145000
ad72dcac-4aa3-45da-b97f-aebda58432a4,akwa_ibom,ibiono_ibom,ibiaku_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
a26e04a7-39b3-4324-996d-02972ea69dc6,adamawa,yola_south,lamido_aliyu_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
474db2d2-9978-4639-a98f-2da8011d048d,kano,bichi,dutsen_karya_health_post,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
8b44c1d7-1831-4d6e-9918-de8c48d8b170,akwa_ibom,essien_udim,odoro_ikot_1_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
9db12234-05c5-454b-8cc0-5d8c524505d2,adamawa,fufore,chigari_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
bbfe0634-1358-410a-8430-7aacbfc2c27a,kano,bunkure,kumurya_basic_health_clinic,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
6c83f20f-abf6-4010-8342-04b696754e0f,oyo,ibarapa_north,alabi_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
c870c9b6-e8a0-4bf9-9d6f-436a5cfb81c5,kano,madobi,kauran_mata_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
cf768698-9857-4f6d-b322-520164015b85,oyo,iwajowa,iwere_ile_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
fb0ee103-c10f-474d-bcb1-44ef956baa13,nasarawa,toto,kanyehu_primary_health_centre,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
a3624b7d-77a5-4a9a-bf29-e05de42f6804,adamawa,fufore,choli_health_centre,Physical service-point,Procure 1 desk | Procure 1 patient chair | Procure 1 staff chair,Minor action to complete during EMR deployment,85000
453b7879-f5bb-4395-85db-9f6599450abe,niger,suleja,maama_gambo_basic_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
6a1889c3-5ccd-47c6-9148-3aa4bd4e4439,oyo,ogbomosho_north,jagun_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
d43cba54-6c53-4b59-b41d-b0c2973f86d3,nasarawa,obi,agwatashi_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
220b5e59-24bc-41aa-b78f-1fba4a0422b0,kano,gaya,nafisatu_health_clinic,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
e144ac37-1fd1-46f9-8a31-96a2ecf63af4,jigawa,auyo,kafur_primary_health_centre,Physical service-point,Procure 1 staff chair,Minor action to complete during EMR deployment,25000
f97b6aad-1b6f-4af7-a7ab-bb77b12fbbc4,kano,kura,hadejia_jamaare_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
9e4c52ef-1b7c-493d-a10e-ef87271bf809,kano,kura,tanawa_health_post,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
fddd4d4e-43be-42ae-b203-8a3e8c0420fc,kano,kura,alkalawa_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
fddd4d4e-43be-42ae-b203-8a3e8c0420fc,kano,kura,alkalawa_health_post,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
b9173f13-388a-40ed-91c7-77647a83b1c2,kano,rogo,kauyen_liman_health_clinic,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
3422bf62-becc-409e-bd45-050a338cade3,niger,katcha,sidi_saba_primary_health_centre,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
468c9b43-7339-4d7a-8d38-07515b906b8c,jigawa,auyo,shinge_gabas_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
6a04d6a2-7412-4964-ac0e-1ebe77f858e6,jigawa,kafin_hausa,shamakeri_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
13d9d978-00b1-4599-8e40-810318da0ead,adamawa,fufore,ribadu_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
9a3a25b5-9732-4c3a-9add-165a575e89da,kano,gabasawa,zakirai_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
16ed3812-90cd-49ba-9413-e5b6c21107cd,adamawa,gombi,boga_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
c0843056-642d-40e6-8086-87a48bd66596,oyo,surulere,oy_iresaadu_comprehensive_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
0ba0d1ca-5bab-434c-a233-48614b234328,kano,gezawa,jogana_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
c0dbc553-3661-400d-941e-ee757df86b0b,anambra,onitsha_north,woliwo_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
cf9fd3b1-8f30-4d50-b5b3-169b396df079,jigawa,birnin_kudu,kantoga_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
21291f5d-3964-41c6-a95d-1239db60525d,kano,bagwai,romo_health_clinic,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
ec71c0d5-96bd-44af-8938-5e240532196a,kano,danbatta,gwarabjawa_health_post,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
9355e73a-938f-4ad9-ac86-49863db3fbfd,adamawa,mayo_belwa,binkola_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
2d083700-d5ef-4e12-a578-d3680ba10743,kano,bagwai,rimin_dako_health_post,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
3ee57ebf-aea6-45b4-9f1f-a2492152d83a,jigawa,buji,falgeri_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
9ebaaa85-a902-4814-aade-371af73967ae,oyo,ibadan_south_east,odinjo_primary_health_centre,Physical service-point,Procure 1 electric fan | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,60000
5bb5c158-e7d7-470c-a9a7-f1d5cd44cb27,akwa_ibom,ndung_uko,eyofin_primary_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
f2cd8418-e01c-4e7a-83b9-d12d89f7808b,nasarawa,keana,kadarko_primary_health_centre_mphc,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
41ac1fd4-510d-4e3a-8a01-d46788a26e23,kano,gwale,aisami_health_clinic,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
e269a5c7-25da-4c94-b4c2-d6db761ef207,kano,danbatta,ajumawa_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
a794a8be-fdcb-4aa5-b432-5e35b49f368a,anambra,aguata,obiuno_igboukwu_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
173c59a9-1d51-49ae-864d-6f9bea6e585c,anambra,anambra_east,nnenyi_umueri_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
c2a70e38-379c-46b5-bdee-92f0db4819dc,adamawa,fufore,gurin_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
611dd715-9ad3-492d-a3cf-9fc3f3d9bfb5,akwa_ibom,ndung_uko,eyo_okponung_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
068b0090-d318-4ee8-b020-a662d797415f,kano,gwale,mangwarori_health_clinic,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
24e84cdf-1234-45bc-87fa-7bafa98d1e32,jigawa,hadejia,gawuna_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
4a924691-44af-4461-b238-a3dfe6cd296e,jigawa,birnin_kudu,unguwar_ya_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
4a924691-44af-4461-b238-a3dfe6cd296e,jigawa,birnin_kudu,unguwar_ya_primary_health_centre,Physical service-point,Procure 1 patient chair | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,25000
0ec6002b-5c98-4f7f-860a-a381b9c7e5ad,niger,katcha,chcc_bakeko_primary_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
bc31ee29-0606-42a2-8688-65db0c2bc929,akwa_ibom,etinan,edem_ekpat_primary_health_centre,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
9fc06648-b1ab-420a-978f-9c13a35908a6,kano,albasu,hungu_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
b9ff50f4-67ea-4be6-9327-da84e4bcd782,akwa_ibom,ndung_uko,eyonsek_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
30fc34a9-22f6-4b28-b2ff-9af84b123851,akwa_ibom,oron,oron_ija_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
aa212faf-984f-4727-9f5d-960e78bc3072,kano,dala,kofar_mazugal_health_post,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
2bc1cd58-0eb0-4cc8-95e1-52e85ee76d61,jigawa,auyo,auyo_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
bb3217bd-3b90-43cc-98d9-53e665791570,adamawa,mayo_belwa,mayo_farang_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
10e66ca3-a66c-482f-9a3c-11d991c80b48,akwa_ibom,nsit_atai,ikot_uyo_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
e76cd019-0eec-4b46-84e2-707d1a472b2b,jigawa,sule_tankarkar,albasu_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
3a78fdb4-5868-47cf-99f6-53ded1751879,jigawa,sule_tankarkar,yandamo_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
3d78f805-6f52-4018-b58f-ea72d3121685,jigawa,sule_tankarkar,amanga_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
100d1c89-63b3-4955-91b1-5f844b6d5f4c,jigawa,maigatari,dankumbo_primary_health_centre,Physical service-point,Procure 1 desk | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,35000
b2650e19-5042-45b1-b9a3-43f70657dc0c,jigawa,maigatari,fulata_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
24d68fc7-0dd3-40c7-9bf0-fceec03cff81,kano,gaya,gidan_sarkin_noma_model_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
57738931-8df3-4c4d-9042-ddfb881369a9,kano,warawa,jemagu_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
22f8ab25-8dcf-4a66-9814-4060b66a8350,kano,warawa,warawa_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
40516d30-2863-4de4-b47f-c3672f4268a2,kano,bunkure,bunkure_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
40516d30-2863-4de4-b47f-c3672f4268a2,kano,bunkure,bunkure_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
374a382e-9884-41c4-9903-ebe16ef39c67,kano,bichi,saye_m_primary_health_centre,Physical service-point,Procure 1 patient chair,Minor action to complete during EMR deployment,25000
747d2d10-1cec-4a3d-ace5-88318670d98d,kano,warawa,gogel_basic_health_clinic,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
f38bd138-2067-4cb1-90de-5d88c6a886d0,kano,doguwa,dariyar_shere_health_post,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
2042c772-db29-4706-a92a-078576f268f9,nasarawa,karu,karu_primary_health_centre_nasarawa,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
816d2680-423b-42a1-bc48-1b4238835a1d,kano,gwale,gwale_maternal_and_child_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
991ad0bd-3cbd-49d3-9ecb-5fe35dd8ef29,kano,shanono,tsaure_basic_health_clinic,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
5d33c803-9b11-4dba-bbb0-0fa4d7f2f3e6,kano,warawa,ganakakum_health_post,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
c0140a6a-13bd-49b6-8ca4-269a97051262,nasarawa,karu,masaka_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
c11cd941-90c3-42e5-8913-da175dbb5a6c,akwa_ibom,uruan,idu_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
e8c06869-0753-41d4-93df-f2ca36de50c2,kano,tofa,yarimawa_health_post,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
805182de-4fe0-4303-829f-09388ccf051c,kano,warawa,tamburawan_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
30febcfc-1a3c-4085-8b65-55f7ee7ca1d0,kano,dala,kantudu_health_clinic,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
dd984ca1-209f-4254-b85e-a2edd144d5be,kano,dala,dala_maternal_and_child_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
